0, 0.0213972673369
1, 0.0262954369683
2, 0.0226862593452
3, 0.00335137922145
4, 0.0211394689353
5, 0.0219128641402
6, 0.0216550657386
7, 0.0232018561485
8, 0.0237174529518
9, 0.0077339520495
10, 0.00902294405775
11, 0.00592936323795
12, 0.00541376643465
13, 0.00953854086105
14, 0.0273266305749
15, 0.0072183552462
16, 0.0072183552462
17, 0.0224284609435
18, 0.0247486465584
19, 0.0100541376643
20, 0.0072183552462
21, 0.0268110337716
22, 0.0244908481567
23, 0.0244908481567
24, 0.0232018561485
25, 0.020623872132
26, 0.0195926785254
27, 0.00902294405775
28, 0.0221706625419
29, 0.0203660737303
30, 0.0224284609435
31, 0.00747615364785
32, 0.0082495488528
33, 0.0229440577468
34, 0.00180458881155
35, 0.00747615364785
36, 0.0015467904099
37, 0.0164990977056
38, 0.00335137922145
39, 0.0281000257798
40, 0.0077339520495
41, 0.00180458881155
42, 0.0252642433617
43, 0.0061871616396
44, 0.0201082753287
45, 0.00747615364785
46, 0.00128899200825
47, 0.00747615364785
48, 0.0190770817221
49, 0.00438257282805
50, 0.0077339520495
51, 0.00438257282805
52, 0.0152101056973
53, 0.0237174529518
54, 0.00799175045115
55, 0.00232018561485
56, 0.0221706625419
57, 0.0077339520495
58, 0.00283578241815
59, 0.00128899200825
60, 0.00489816963135
61, 0.0242330497551
62, 0.0072183552462
63, 0.0005155968033
64, 0.0268110337716
65, 0.00644496004125
66, 0.00438257282805
67, 0.00747615364785
68, 0.0190770817221
69, 0.019850476927
70, 0.0025779840165
71, 0.0232018561485
72, 0.0067027584429
73, 0.0244908481567
74, 0.0097963392627
75, 0.00747615364785
76, 0.0242330497551
77, 0.00850734725445
78, 0.0025779840165
79, 0.0020623872132
80, 0.0152101056973
81, 0.00283578241815
82, 0.0036091776231
83, 0.0061871616396
84, 0.0077339520495
85, 0.0242330497551
86, 0.00541376643465
87, 0.0100541376643
88, 0.0077339520495
89, 0.020623872132
90, 0.00747615364785
91, 0.0072183552462
92, 0.0229440577468
93, 0.0077339520495
94, 0.0216550657386
95, 0.0067027584429
96, 0.00335137922145
97, 0.00696055684455
98, 0.0201082753287
99, 0.0087651456561
100, 0.0020623872132
101, 0.00180458881155
102, 0.0237174529518
103, 0.00180458881155
104, 0.0234596545501
105, 0.0244908481567
106, 0.0219128641402
107, 0.0221706625419
108, 0.00799175045115
109, 0.0234596545501
110, 0.0237174529518
111, 0.0046403712297
112, 0.0072183552462
113, 0.0025779840165
114, 0.0067027584429
115, 0.00696055684455
116, 0.02500644496
117, 0.0010311936066
118, 0.0237174529518
119, 0.0025779840165
120, 0.00902294405775
121, 0.0061871616396
122, 0.0221706625419
123, 0.00283578241815
124, 0.0082495488528
125, 0.00850734725445
126, 0.0185614849188
127, 0.0229440577468
128, 0.0118587264759
129, 0.0082495488528
130, 0.00644496004125
131, 0.0061871616396
132, 0.00850734725445
133, 0.0201082753287
134, 0.010311936066
135, 0.00335137922145
136, 0.00696055684455
137, 0.00592936323795
138, 0.0224284609435
139, 0.00438257282805
140, 0.0221706625419
141, 0.0020623872132
142, 0.0030935808198
143, 0.0061871616396
144, 0.0260376385666
145, 0.00077339520495
146, 0.00128899200825
147, 0.0232018561485
148, 0.0188192833204
149, 0.0036091776231
150, 0.0221706625419
151, 0.0244908481567
152, 0.00953854086105
153, 0.00799175045115
154, 0.0092807424594
155, 0.0067027584429
156, 0.00180458881155
157, 0.0030935808198
158, 0.00799175045115
159, 0.00799175045115
160, 0.0208816705336
161, 0.0077339520495
162, 0.00283578241815
163, 0.010311936066
164, 0.00592936323795
165, 0.0237174529518
166, 0.0239752513534
167, 0.0046403712297
168, 0.0213972673369
169, 0.0211394689353
170, 0.0252642433617
171, 0.0108275328693
172, 0.019850476927
173, 0.00696055684455
174, 0.00335137922145
175, 0.0242330497551
176, 0.0097963392627
177, 0.0020623872132
178, 0.0252642433617
179, 0.00850734725445
180, 0.0229440577468
181, 0.0219128641402
182, 0.0061871616396
183, 0.0072183552462
184, 0.0082495488528
185, 0.00386697602475
186, 0.00799175045115
187, 0.0242330497551
188, 0.0082495488528
189, 0.00747615364785
190, 0.0237174529518
191, 0.00592936323795
192, 0.00592936323795
193, 0.0193348801237
194, 0.0082495488528
195, 0.0195926785254
196, 0.0208816705336
197, 0.0216550657386
198, 0.0188192833204
199, 0.00335137922145
200, 0.0077339520495
201, 0.0244908481567
202, 0.0224284609435
203, 0.0265532353699
204, 0.0082495488528
205, 0.010311936066
206, 0.00747615364785
207, 0.0067027584429
208, 0.0260376385666
209, 0.0203660737303
210, 0.0242330497551
211, 0.0025779840165
212, 0.0226862593452
213, 0.0244908481567
214, 0.0020623872132
215, 0.0278422273782
216, 0.0077339520495
217, 0.0061871616396
218, 0.0015467904099
219, 0.0237174529518
220, 0.00696055684455
221, 0.00747615364785
222, 0.0067027584429
223, 0.00747615364785
224, 0.0232018561485
225, 0.0221706625419
226, 0.0067027584429
227, 0.00747615364785
228, 0.0020623872132
229, 0.00850734725445
230, 0.0097963392627
231, 0.0201082753287
232, 0.0221706625419
233, 0.0077339520495
234, 0.0229440577468
235, 0.0213972673369
236, 0.0234596545501
237, 0.0113431296726
238, 0.00902294405775
239, 0.0061871616396
240, 0.00386697602475
241, 0.0087651456561
242, 0.0005155968033
243, 0.0201082753287
244, 0.015467904099
245, 0.0193348801237
246, 0.00128899200825
247, 0.00696055684455
248, 0.00799175045115
249, 0.0226862593452
250, 0.0010311936066
251, 0.0172724929105
252, 0.0087651456561
253, 0.0252642433617
254, 0.0082495488528
